JOBCODE,SERVDATE,MCCODE,SERVCODE,ATDATE,PDATE,REMARK,WorkDone,jobstatus
579,22/05/2008,22,89,20/05/2008,02/05/2008, ,FINISH,F
909,30/06/2008,25,75,01/07/2008,18/06/2008, ,FINISH,F
4028,04/06/2009,66,101,01/06/2009,04/12/2008, ,FINISH,F
4040,05/06/2009,57,81,31/07/2009,05/12/2008, ,FINISH,F
4031,05/06/2009,42,119,09/07/2009,05/06/2008, ,FINISH,F
4032,05/06/2009,42,97,13/10/2009,05/06/2008, ,FINISH,F
4035,18/06/2009,103,73,03/06/2009,21/05/2009, ,FINISH,F
4029,05/06/2009,42,123,09/06/2009,05/06/2008, ,FINISH,F
4038,05/06/2009,35,76,10/06/2009,16/05/2009, ,FINISH,F
4036,05/06/2009,92,59,08/06/2009,05/12/2007, ,FINISH,F
4039,05/06/2009,36,21,31/05/2009,05/05/2009, ,FINISH,F
4030,05/06/2009,42,124,04/07/2009,05/06/2008, ,FINISH,F
4037,05/06/2009,92,60,08/06/2009,05/12/2007, ,FINISH,F
4034,05/06/2009,28,35,07/06/2009,05/03/2009, ,FINISH,F
4049,06/06/2009,35,27,10/06/2009,06/06/2008, ,FINISH,F
4043,26/08/2009,48,113,26/06/2009,06/03/2009, ,FINISH,F
4044,26/08/2009,48,112,26/05/2009,06/03/2009, ,FINISH,F
4052,14/06/2009,105,75,19/06/2009,25/05/2009, ,FINISH,F
4045,06/06/2009,101,160,09/07/2009,06/05/2009, ,FINISH,F
4041,10/10/2009,47,111,12/06/2009,07/05/2009, ,FINISH,F
4046,06/06/2009,101,94,08/06/2009,06/05/2009, ,FINISH,F
4042,06/06/2009,48,95,26/06/2009,06/12/2008, ,FINISH,F
4051,26/06/2009,38,21,26/05/2009,06/05/2009, ,FINISH,F
4048,09/06/2009,106,74,13/06/2009,25/05/2009, ,FINISH,F
4050,06/06/2009,37,76,13/06/2009,17/05/2009, ,FINISH,F
4047,14/06/2009,13,71,16/06/2009,25/05/2009, ,FINISH,F
4053,15/06/2009,44,111,16/06/2009,08/05/2009, ,FINISH,F
4056,15/06/2009,15,71,17/06/2009,26/05/2009, ,FINISH,F
4055,14/06/2009,14,71,14/06/2009,26/05/2009, ,FINISH,F
4061,11/06/2009,24,75,01/06/2009,26/05/2009, ,FINISH,F
4058,13/06/2009,32,73,18/06/2009,23/05/2009, ,FINISH,F
4054,03/07/2009,46,94,03/06/2009,07/05/2009, ,FINISH,F
4057,07/06/2009,94,17,09/06/2009,23/04/2009, ,FINISH,F
4060,31/05/2009,106,89,16/06/2009,23/05/2009, ,FINISH,F
4059,10/06/2009,20,74,13/06/2009,26/05/2009, ,FINISH,F
4064,15/06/2009,16,71,18/06/2009,27/05/2009, ,FINISH,F
4065,08/06/2009,28,93,09/05/2009,08/02/2009, ,FINISH,F
4063,08/06/2009,47,116,08/12/2008,08/12/2008, ,FINISH,F
4067,08/06/2009,58,131,08/06/2009,08/05/2009, ,FINISH,F
4062,16/07/2009,44,94,16/06/2009,08/05/2009, ,FINISH,F
4066,08/06/2009,102,21,04/07/2009,08/05/2009, ,FINISH,F
4080,09/06/2009,29,93,11/05/2009,09/02/2009, ,FINISH,F
4070,16/08/2009,44,112,16/05/2009,09/03/2009, ,FINISH,F
4073,09/06/2009,48,97,27/07/2009,09/06/2008, ,FINISH,F
4068,16/08/2009,44,113,16/06/2009,09/03/2009, ,FINISH,F
4076,09/06/2009,9,17,10/06/2009,25/04/2009, ,FINISH,F
4083,31/05/2009,107,89,16/06/2009,25/05/2009, ,FINISH,F
4079,16/06/2009,17,71,20/06/2009,28/05/2009, ,FINISH,F
4082,01/07/2009,92,89,16/06/2009,25/05/2009, ,FINISH,F
4072,09/06/2009,46,124,03/07/2009,09/06/2008, ,FINISH,F
4084,09/06/2009,74,37,,25/05/2009,,,P
4085,13/06/2009,25,75,02/06/2009,28/05/2009, ,FINISH,F
4081,17/06/2009,34,73,20/06/2009,25/05/2009, ,FINISH,F
4075,26/06/2009,49,111,29/06/2009,10/05/2009, ,FINISH,F
4078,09/06/2009,11,7,09/06/2009,09/12/2008, ,FINISH,F
4077,09/06/2009,10,17,12/06/2009,25/04/2009, ,FINISH,F
4074,27/06/2009,49,94,29/06/2009,09/05/2009, ,FINISH,F
4069,09/06/2009,44,116,09/12/2008,09/12/2008, ,FINISH,F
4071,09/06/2009,46,119,03/07/2009,09/06/2008, ,FINISH,F
4087,23/06/2009,43,111,23/06/2009,11/05/2009, ,FINISH,F
4088,10/06/2009,44,125,16/06/2009,10/12/2007, ,FINISH,F
4086,10/06/2009,41,115,30/07/2009,10/12/2008, ,FINISH,F
4089,10/06/2009,45,119,17/06/2009,10/06/2008, ,FINISH,F
4098,28/06/2009,39,21,19/06/2009,10/05/2009, ,FINISH,F
4097,10/06/2009,38,20,16/06/2009,10/03/2009, ,FINISH,F
4095,14/06/2009,33,73,18/06/2009,26/05/2009, ,FINISH,F
4090,10/06/2009,45,124,21/07/2009,10/06/2008, ,FINISH,F
4099,10/06/2009,108,70,10/06/2009,26/05/2009, ,FINISH,F
4091,10/06/2009,45,97,17/06/2009,10/06/2008, ,FINISH,F
4094,21/06/2009,29,73,27/06/2009,26/05/2009, ,FINISH,F
4092,10/06/2009,48,118,26/05/2009,10/10/2008, ,FINISH,F
4100,10/06/2009,24,44,01/06/2009,10/03/2009, ,FINISH,F
4093,15/10/2009,50,94,15/06/2009,10/05/2009, ,FINISH,F
4096,10/06/2009,38,90,16/06/2009,10/03/2009, ,FINISH,F
4104,10/08/2009,49,113,31/08/2009,11/03/2009, ,FINISH,F
4117,11/06/2009,31,73,16/06/2009,27/05/2009, ,FINISH,F
4114,18/06/2009,82,71,20/06/2009,30/05/2009, ,FINISH,F
4103,11/06/2009,46,125,03/07/2009,11/12/2007, ,FINISH,F
4116,11/06/2009,28,38,22/07/2009,11/12/2007, ,FINISH,F
4111,11/06/2009,12,7,09/06/2009,11/12/2008, ,FINISH,F
4119,13/06/2009,107,74,19/06/2009,30/05/2009, ,FINISH,F
4109,21/06/2009,52,111,19/06/2009,12/05/2009, ,FINISH,F
4112,11/06/2009,13,17,16/06/2009,27/04/2009, ,FINISH,F
4108,11/06/2009,49,119,12/12/2008,11/06/2008, ,FINISH,F
4107,11/06/2009,49,116,14/07/2008,11/12/2008, ,FINISH,F
4106,11/06/2009,49,124,31/07/2009,11/06/2008, ,FINISH,F
4110,25/06/2009,90,160,24/06/2009,11/05/2009, ,FINISH,F
4118,11/06/2009,103,92,25/06/2009,11/04/2009, ,FINISH,F
4101,11/06/2009,41,114,11/07/2009,11/12/2008, ,FINISH,F
4113,16/06/2009,18,71,19/06/2009,30/05/2009, ,FINISH,F
4115,19/06/2009,83,71,21/06/2009,30/05/2009, ,FINISH,F
4102,23/10/2009,43,94,23/06/2009,11/05/2009, ,FINISH,F
4105,10/08/2009,49,112,27/05/2009,11/03/2009, ,FINISH,F
4120,27/10/2009,51,94,27/06/2009,12/05/2009, ,FINISH,F
4122,12/06/2009,31,38,16/06/2009,12/12/2007, ,FINISH,F
4123,18/06/2009,19,74,06/06/2009,31/05/2009, ,FINISH,F
4121,12/06/2009,87,78,12/06/2009,28/05/2009, ,FINISH,F
4124,12/06/2009,68,100,13/06/2009,28/05/2009, ,FINISH,F
4132,13/06/2009,3,78,20/06/2009,29/05/2009, ,FINISH,F
4127,13/06/2009,50,119,05/12/2008,13/06/2008, ,FINISH,F
4129,28/06/2009,51,111,27/06/2009,14/05/2009, ,FINISH,F
4134,19/06/2009,84,71,21/06/2009,01/06/2009, ,FINISH,F
4140,13/06/2009,26,91,25/06/2009,13/03/2009, ,FINISH,F
4133,13/06/2009,87,5,13/07/2009,13/04/2009, ,FINISH,F
4136,13/06/2009,30,36,24/07/2009,13/06/2007, ,FINISH,F
4138,13/06/2009,21,59,08/06/2009,13/12/2007, ,FINISH,F
4139,13/06/2009,21,60,08/06/2009,13/12/2007, ,FINISH,F
4141,13/06/2009,27,91,25/06/2009,13/03/2009, ,FINISH,F
4131,20/12/2009,52,95,20/06/2009,13/12/2008, ,FINISH,F
4137,13/06/2009,104,92,25/06/2009,13/04/2009, ,FINISH,F
4130,20/10/2009,52,94,20/06/2009,13/05/2009, ,FINISH,F
4135,20/06/2009,85,71,22/06/2009,01/06/2009, ,FINISH,F
4128,18/11/2009,50,95,18/05/2009,13/12/2008, ,FINISH,F
4155,14/06/2009,24,88,16/06/2009,30/05/2009, ,FINISH,F
8778,05/05/2010,111,94,05/05/2010,05/04/2010, ,FINISH,F
8780,06/05/2010,46,111,06/05/2010,06/04/2010, ,FINISH,F
8879,01/06/2010,24,53,07/06/2010,01/06/2009, ,FINISH,F
8873,01/06/2010,99,164,02/06/2010,01/06/2009, ,FINISH,F
8876,01/06/2010,80,76,01/06/2010,12/05/2010, ,FINISH,F
8871,01/06/2010,91,94,01/06/2010,01/05/2010, ,FINISH,F
8872,01/06/2010,91,160,01/06/2010,01/05/2010, ,FINISH,F
8877,01/06/2010,24,56,07/06/2010,01/06/2009, ,FINISH,F
8874,01/06/2010,97,165,01/06/2010,17/05/2010, ,FINISH,F
8878,01/06/2010,24,48,07/06/2010,01/06/2009, ,FINISH,F
8880,01/06/2010,120,48,11/06/2010,01/06/2009, ,FINISH,F
8881,01/06/2010,120,53,11/06/2010,01/06/2009, ,FINISH,F
8875,01/06/2010,124,71,04/06/2010,20/05/2010, ,FINISH,F
8882,01/06/2010,120,56,11/06/2010,01/06/2009, ,FINISH,F
8887,02/06/2010,19,74,14/06/2010,21/05/2010, ,FINISH,F
8885,02/06/2010,82,71,04/06/2010,21/05/2010, ,FINISH,F
8884,02/06/2010,9,8,17/06/2010,02/12/2009, ,FINISH,F
8888,02/06/2010,53,80,02/06/2010,03/05/2010, ,FINISH,F
8883,02/06/2010,46,116,03/06/2010,02/09/2009, ,FINISH,F
8886,02/06/2010,32,73,01/06/2010,18/05/2010, ,FINISH,F
8889,03/06/2010,83,71,05/06/2010,22/05/2010, ,FINISH,F
8890,03/06/2010,83,17,05/06/2010,19/04/2010, ,FINISH,F
8893,03/06/2010,102,21,17/06/2010,03/05/2010, ,FINISH,F
8891,03/06/2010,84,71,05/06/2010,22/05/2010, ,FINISH,F
8892,03/06/2010,85,71,06/06/2010,22/05/2010, ,FINISH,F
8903,04/06/2010,74,37,,20/05/2010,,,P
8897,04/06/2010,85,17,06/06/2010,20/04/2010, ,FINISH,F
8896,04/06/2010,84,17,05/06/2010,20/04/2010, ,FINISH,F
8895,04/06/2010,9,6,17/06/2010,04/03/2010, ,FINISH,F
8899,04/06/2010,81,76,03/06/2010,15/05/2010, ,FINISH,F
8904,04/06/2010,25,44,08/06/2010,04/03/2010, ,FINISH,F
8894,04/06/2010,47,111,05/06/2010,05/05/2010, ,FINISH,F
8898,10/06/2010,118,71,10/06/2010,23/05/2010, ,FINISH,F
8902,04/06/2010,72,139,03/06/2010,20/05/2010, ,FINISH,F
8900,04/06/2010,70,138,03/06/2010,20/05/2010, ,FINISH,F
8901,04/06/2010,71,139,05/06/2010,20/05/2010, ,FINISH,F
8914,05/06/2010,33,73,02/06/2010,21/05/2010, ,FINISH,F
8906,05/06/2010,47,94,05/06/2010,05/05/2010, ,FINISH,F
8913,05/06/2010,117,71,08/06/2010,24/05/2010, ,FINISH,F
8910,05/06/2010,3,78,06/06/2010,21/05/2010, ,FINISH,F
8912,05/06/2010,112,71,13/06/2010,24/05/2010, ,FINISH,F
8908,05/06/2010,99,113,02/04/2010,05/03/2010, ,FINISH,F
8918,05/06/2010,60,131,04/06/2010,05/05/2010, ,FINISH,F
8916,05/06/2010,23,63,30/06/2010,05/06/2008, ,FINISH,F
8917,05/06/2010,24,51,28/06/2010,05/12/2008, ,F,F
8911,05/06/2010,93,17,07/06/2010,21/04/2010, ,FINISH,F
8905,05/06/2010,46,111,03/06/2010,06/05/2010, ,FINISH,F
8915,05/06/2010,34,73,02/06/2010,21/05/2010, ,FINISH,F
8909,05/06/2010,111,94,04/06/2010,05/05/2010, ,FINISH,F
8907,05/06/2010,51,114,07/06/2010,05/12/2009, ,FINISH,F
8926,06/06/2010,103,73,03/06/2010,22/05/2010, ,FINISH,F
8927,06/06/2010,119,73,05/06/2010,22/05/2010, ,FINISH,F
8935,06/06/2010,23,75,05/06/2010,25/05/2010, ,FINISH,F
8929,06/06/2010,106,74,05/06/2010,25/05/2010, ,FINISH,F
8924,06/06/2010,96,71,13/06/2010,25/05/2010, ,FINISH,F
8923,06/06/2010,95,71,13/06/2010,25/05/2010, ,FINISH,F
8922,06/06/2010,88,77,07/06/2010,22/05/2010, ,FINISH,F
8933,06/06/2010,39,21,18/06/2010,06/05/2010, ,FINISH,F
8932,06/06/2010,36,76,07/06/2010,17/05/2010, ,FINISH,F
8930,06/06/2010,35,30,,06/06/2008,,,P
8936,06/06/2010,63,131,05/06/2010,06/05/2010, ,FINISH,F
8928,06/06/2010,92,74,05/06/2010,25/05/2010, ,FINISH,F
8921,06/06/2010,111,117,04/06/2010,06/10/2009, ,FINISH,F
8931,06/06/2010,36,90,07/06/2010,06/03/2010, ,FINISH,F
8920,06/06/2010,48,112,30/06/2010,06/03/2010, ,FINISH,F
8934,06/06/2010,54,80,07/06/2010,07/05/2010, ,FINISH,F
8919,06/06/2010,46,94,03/06/2010,06/05/2010, ,FINISH,F
8925,06/06/2010,112,17,13/06/2010,22/04/2010, ,FINISH,F
8948,07/06/2010,24,75,07/06/2010,26/05/2010, ,FINISH,F
8941,07/06/2010,7,71,16/06/2010,26/05/2010, ,FINISH,F
8938,07/06/2010,99,160,02/06/2010,07/05/2010, ,FINISH,F
8946,07/06/2010,95,17,13/06/2010,23/04/2010, ,FINISH,F
8945,07/06/2010,94,17,15/06/2010,23/04/2010, ,FINISH,F
8940,08/06/2010,87,78,07/06/2010,23/05/2010, ,FINISH,F
8944,07/06/2010,94,71,15/06/2010,26/05/2010, ,FINISH,F
8947,07/06/2010,22,74,07/06/2010,26/05/2010, ,FINISH,F
8942,07/06/2010,8,71,16/06/2010,26/05/2010, ,FINISH,F
8937,07/06/2010,40,121,30/06/2010,07/09/2009, ,FINISH,F
8939,07/06/2010,99,94,02/06/2010,07/05/2010, ,FINISH,F
8943,07/06/2010,13,6,19/06/2010,07/03/2010, ,FINISH,F
8957,08/06/2010,37,76,09/06/2010,19/05/2010, ,FINISH,F
8963,17/06/2010,114,100,08/06/2010,24/05/2010,M/C STOP,,F
8955,18/07/2010,17,71,03/06/2010,27/05/2010, ,FINISH,F
8959,08/06/2010,25,75,08/06/2010,27/05/2010, ,FINISH,F
8952,08/06/2010,9,71,17/06/2010,27/05/2010, ,FINISH,F
8956,08/06/2010,20,74,12/06/2010,27/05/2010, ,FINISH,F
8953,08/06/2010,10,71,18/06/2010,27/05/2010, ,FINISH,F
8962,08/06/2010,66,100,08/06/2010,24/05/2010, ,FINISH,F
8954,08/06/2010,11,71,18/06/2010,27/05/2010, ,FINISH,F
8951,08/06/2010,7,17,16/06/2010,24/04/2010, ,FINISH,F
8958,08/06/2010,69,154,09/06/2010,24/05/2010, ,FINISH,F
8961,08/06/2010,115,105,09/06/2010,24/05/2010, ,FINISH,F
8950,08/06/2010,111,160,04/06/2010,08/05/2010, ,FINISH,F
8960,08/06/2010,120,44,11/06/2010,08/03/2010, ,FINISH,F
5525,03/10/2009,22,43,06/10/2009,03/07/2009, ,FINISH,F
5526,03/10/2009,102,21,15/10/2009,03/09/2009, ,FINISH,F
5522,03/10/2009,41,112,24/10/2009,03/07/2009, ,FINISH,F
5524,03/10/2009,19,49,06/10/2009,03/10/2007, ,FINISH,F
5533,04/10/2009,92,74,03/10/2009,22/09/2009, ,FINISH,F
5535,04/10/2009,81,21,21/10/2009,04/09/2009, ,FINISH,F
5536,04/10/2009,81,90,21/10/2009,04/07/2009, ,FINISH,F
5530,04/10/2009,100,160,05/10/2009,04/09/2009, ,FINISH,F
5532,04/10/2009,34,73,01/10/2009,19/09/2009, ,FINISH,F
5531,04/10/2009,100,94,05/10/2009,04/09/2009, ,FINISH,F
5537,04/10/2009,60,131,05/10/2009,04/09/2009, ,FINISH,F
5529,04/10/2009,91,113,23/10/2009,04/07/2009, ,FINISH,F
5534,04/10/2009,36,76,09/10/2009,14/09/2009, ,FINISH,F
5539,05/10/2009,17,71,03/10/2009,23/09/2009, ,FINISH,F
5540,05/10/2009,117,17,05/10/2009,21/08/2009, ,FINISH,F
5538,05/10/2009,16,71,01/10/2009,23/09/2009, ,FINISH,F
5549,06/10/2009,84,71,04/10/2009,24/09/2009, ,FINISH,F
5553,06/10/2009,80,90,22/10/2009,06/07/2009, ,FINISH,F
5550,06/10/2009,85,71,04/10/2009,24/09/2009, ,FINISH,F
5552,06/10/2009,106,74,05/10/2009,24/09/2009, ,FINISH,F
5548,06/10/2009,82,71,03/10/2009,24/09/2009, ,FINISH,F
5551,06/10/2009,116,92,08/10/2009,06/08/2009, ,FINISH,F
5542,06/10/2009,101,114,28/10/2009,06/04/2009, ,FINISH,F
5541,06/10/2009,101,115,10/10/2009,06/04/2009, ,FINISH,F
5544,06/10/2009,101,95,12/04/2010,06/04/2009, ,FINISH,F
5547,06/10/2009,18,71,03/10/2009,24/09/2009, ,FINISH,F
5546,06/10/2009,3,78,06/10/2009,21/09/2009, ,FINISH,F
5567,07/10/2009,66,100,08/10/2009,22/09/2009, ,FINISH,F
5564,07/10/2009,74,37,,22/09/2009,,,P
5556,07/10/2009,12,9,15/10/2009,07/01/2009, ,FINISH,F
5557,07/10/2009,15,15,01/10/2009,07/10/2008, ,FINISH,F
5558,07/10/2009,17,7,03/10/2009,07/04/2009, ,FINISH,F
5554,07/10/2009,40,111,09/10/2009,07/09/2009, ,FINISH,F
5559,07/10/2009,93,71,04/10/2009,25/09/2009, ,FINISH,F
5555,07/10/2009,40,94,09/10/2009,07/09/2009, ,FINISH,F
5560,07/10/2009,34,35,23/10/2009,07/07/2009, ,FINISH,F
5561,07/10/2009,22,74,06/10/2009,25/09/2009, ,FINISH,F
5562,07/10/2009,80,21,22/10/2009,07/09/2009, ,FINISH,F
5563,07/10/2009,54,80,06/10/2009,07/09/2009, ,FINISH,F
5565,07/10/2009,23,75,06/10/2009,25/09/2009, ,FINISH,F
5566,07/10/2009,115,105,05/10/2009,22/09/2009, ,FINISH,F
5578,08/10/2009,105,75,07/10/2009,26/09/2009, ,FINISH,F
5574,08/10/2009,106,46,16/10/2009,08/04/2009, ,FINISH,F
5573,08/10/2009,106,45,05/10/2009,08/04/2009, ,FINISH,F
8781,06/05/2010,46,94,06/05/2010,06/04/2010, ,FINISH,F
8779,06/05/2010,40,96,15/06/2010,06/08/2009, ,FINISH,F
5569,08/10/2009,98,160,08/10/2009,08/09/2009, ,FINISH,F
5576,08/10/2009,38,76,13/10/2009,18/09/2009, ,FINISH,F
5577,08/10/2009,70,138,07/10/2009,23/09/2009, ,FINISH,F
5575,08/10/2009,107,74,07/10/2009,26/09/2009, ,FINISH,F
5568,08/10/2009,50,122,16/10/2009,08/10/2008, ,FINISH,F
5572,08/10/2009,116,73,05/10/2009,23/09/2009, ,FINISH,F
5571,08/10/2009,117,71,05/10/2009,26/09/2009, ,FINISH,F
5570,08/10/2009,98,94,08/10/2009,08/09/2009, ,FINISH,F
5580,09/10/2009,101,113,11/10/2009,09/07/2009, ,FINISH,F
5594,09/10/2009,102,19,15/10/2009,09/04/2009, ,FINISH,F
5591,09/10/2009,103,92,08/10/2009,09/08/2009, ,FINISH,F
5593,09/10/2009,104,73,06/10/2009,24/09/2009, ,FINISH,F
5586,09/10/2009,95,71,10/10/2009,27/09/2009, ,FINISH,F
5588,09/10/2009,96,71,09/10/2009,27/09/2009, ,FINISH,F
5595,09/10/2009,102,22,15/10/2009,09/04/2009, ,FINISH,F
5589,09/10/2009,112,71,05/10/2009,27/09/2009, ,FINISH,F
5598,10/10/2009,108,70,10/10/2009,24/09/2009, ,FINISH,F
5592,09/10/2009,104,92,08/10/2009,09/08/2009, ,FINISH,F
5590,09/10/2009,28,73,07/10/2009,24/09/2009, ,FINISH,F
5579,09/10/2009,101,161,11/10/2009,09/07/2009, ,FINISH,F
5583,09/10/2009,110,160,10/10/2009,09/09/2009, ,FINISH,F
5584,09/10/2009,87,78,11/10/2009,24/09/2009, ,FINISH,F
5582,09/10/2009,110,94,10/10/2009,09/09/2009, ,FINISH,F
5581,09/10/2009,101,163,11/10/2009,09/07/2009, ,FINISH,F
5596,09/10/2009,71,139,08/10/2009,24/09/2009, ,FINISH,F
5587,09/10/2009,96,6,09/10/2009,09/07/2009, ,FINISH,F
5585,11/10/2009,88,77,09/10/2009,24/09/2009, ,FINISH,F
5597,09/10/2009,73,156,07/10/2009,24/09/2009, ,FINISH,F
5617,10/10/2009,114,100,10/10/2009,25/09/2009, ,FINISH,F
5605,10/10/2009,94,71,12/10/2009,28/09/2009, ,FINISH,F
5599,10/10/2009,101,160,12/10/2009,10/09/2009, ,FINISH,F
5615,10/10/2009,72,139,09/10/2009,25/09/2009, ,FINISH,F
5614,10/10/2009,55,80,09/10/2009,10/09/2009, ,FINISH,F
5613,10/10/2009,37,21,20/10/2009,10/09/2009, ,FINISH,F
5606,08/10/2009,118,71,05/10/2009,28/09/2009, ,FINISH,F
5604,10/10/2009,18,17,19/10/2009,26/08/2009, ,FINISH,F
5616,10/10/2009,24,75,08/10/2009,28/09/2009, ,FINISH,F
5607,10/10/2009,30,73,08/10/2009,25/09/2009, ,FINISH,F
5601,12/10/2009,86,79,12/10/2009,25/09/2009, ,FINISH,F
5602,10/10/2009,7,71,14/10/2009,28/09/2009, ,FINISH,F
5608,10/10/2009,19,74,10/10/2009,28/09/2009, ,FINISH,F
5611,10/10/2009,107,46,19/10/2009,10/04/2009, ,FINISH,F
5610,10/10/2009,22,46,18/10/2009,10/04/2009, ,FINISH,F
5603,10/10/2009,8,71,12/10/2009,28/09/2009, ,FINISH,F
5600,10/10/2009,101,94,12/10/2009,10/09/2009, ,FINISH,F
5612,10/10/2009,107,45,07/10/2009,10/04/2009, ,FINISH,F
5609,13/10/2009,21,74,12/10/2009,28/09/2009, ,FINISH,F
5620,11/10/2009,42,111,13/10/2009,11/09/2009, ,FINISH,F
5628,11/10/2009,29,35,08/10/2009,11/07/2009, ,FINISH,F
5622,11/10/2009,90,118,23/05/2009,11/02/2009, ,FINISH,F
5618,11/10/2009,42,112,13/10/2009,11/07/2009, ,FINISH,F
5621,11/10/2009,90,117,27/10/2009,11/02/2009, ,FINISH,F
5631,11/10/2009,68,100,10/10/2009,26/09/2009, ,FINISH,F
5624,11/10/2009,9,71,14/10/2009,29/09/2009, ,FINISH,F
5619,11/11/2009,42,94,13/10/2009,11/09/2009, ,FINISH,F
5630,11/10/2009,39,76,14/10/2009,21/09/2009, ,FINISH,F
5625,11/10/2009,10,71,15/10/2009,29/09/2009, ,FINISH,F
5626,11/10/2009,11,71,16/10/2009,29/09/2009, ,FINISH,F
5627,11/10/2009,17,17,18/10/2009,27/08/2009, ,FINISH,F
5623,11/10/2009,7,9,14/10/2009,11/01/2009, ,FINISH,F
5629,11/10/2009,103,34,29/09/2009,11/04/2009, ,FINISH,F
5639,12/10/2009,27,105,12/10/2009,27/09/2009, ,FINISH,F
5633,12/10/2009,44,94,15/10/2009,12/09/2009, ,FINISH,F
5638,12/10/2009,25,75,09/10/2009,30/09/2009, ,FINISH,F
5636,12/10/2009,20,74,12/10/2009,30/09/2009, ,FINISH,F
5632,12/10/2009,44,111,15/10/2009,12/09/2009, ,FINISH,F
5634,12/10/2009,29,73,08/10/2009,27/09/2009, ,FINISH,F
5637,12/10/2009,56,80,14/10/2009,12/09/2009, ,FINISH,F
5635,12/10/2009,103,73,10/10/2009,27/09/2009, ,FINISH,F
4356,02/07/2009,88,77,03/07/2009,17/06/2009, ,FINISH,F
4357,02/07/2009,14,6,14/06/2009,02/04/2009, ,FINISH,F
4360,02/07/2009,22,43,03/07/2009,02/04/2009, ,FINISH,F
4364,02/07/2009,26,105,04/07/2009,17/06/2009, ,FINISH,F
4361,12/07/2009,92,74,30/06/2009,20/06/2009, ,FINISH,F
4362,02/07/2009,39,90,19/06/2009,02/04/2009, ,FINISH,F
4363,02/07/2009,53,80,03/07/2009,02/06/2009, ,FINISH,F
4366,03/07/2009,46,94,03/07/2009,03/06/2009, ,FINISH,F
4369,09/07/2009,30,73,11/07/2009,18/06/2009, ,FINISH,F
4370,05/07/2009,104,73,20/06/2009,18/06/2009, ,FINISH,F
4368,03/07/2009,15,6,03/06/2009,03/04/2009, ,FINISH,F
4367,03/07/2009,46,111,03/07/2009,03/06/2009, ,FINISH,F
4371,29/06/2009,25,75,06/07/2009,21/06/2009, ,FINISH,F
4372,04/07/2009,40,94,06/07/2009,04/06/2009, ,FINISH,F
4377,04/07/2009,54,80,13/07/2009,04/06/2009, ,FINISH,F
4376,13/07/2009,37,21,30/07/2009,04/06/2009, ,FINISH,F
4373,04/07/2009,40,111,06/07/2009,04/06/2009, ,FINISH,F
4380,15/07/2009,105,88,15/07/2009,19/06/2009, ,FINISH,F
4379,04/07/2009,73,156,04/07/2009,19/06/2009, ,FINISH,F
4378,04/07/2009,72,139,04/07/2009,19/06/2009, ,FINISH,F
4375,13/07/2009,36,76,13/07/2009,14/06/2009, ,FINISH,F
4374,04/07/2009,90,94,25/07/2009,04/06/2009, ,FINISH,F
4390,06/07/2009,38,76,10/07/2009,15/06/2009, ,FINISH,F
4381,05/07/2009,4,77,06/07/2009,20/06/2009, ,FINISH,F
4388,15/07/2009,107,74,15/07/2009,23/06/2009, ,FINISH,F
4389,30/06/2009,36,21,13/07/2009,05/06/2009, ,FINISH,F
4386,05/07/2009,112,71,08/07/2009,23/06/2009, ,FINISH,F
4385,05/07/2009,95,71,10/07/2009,23/06/2009, ,FINISH,F
4387,07/07/2009,103,73,22/06/2009,20/06/2009, ,FINISH,F
4384,05/07/2009,93,17,08/07/2009,21/05/2009, ,FINISH,F
4382,05/07/2009,11,8,14/07/2009,05/01/2009, ,FINISH,F
4383,05/07/2009,17,6,27/08/2009,05/04/2009, ,FINISH,F
4391,06/07/2009,98,160,07/07/2009,06/06/2009, ,FINISH,F
4400,09/07/2009,19,74,27/06/2009,24/06/2009, ,FINISH,F
4402,06/07/2009,60,131,06/07/2009,06/06/2009, ,FINISH,F
4401,26/06/2009,38,21,10/07/2009,06/06/2009, ,FINISH,F
4398,06/07/2009,101,161,09/07/2009,06/04/2009, ,FINISH,F
4399,06/07/2009,96,71,09/07/2009,24/06/2009, ,FINISH,F
4397,08/07/2009,101,94,09/07/2009,06/06/2009, ,FINISH,F
4396,09/08/2009,101,160,09/07/2009,06/06/2009, ,FINISH,F
4395,06/07/2009,101,113,09/07/2009,06/04/2009, ,FINISH,F
4394,06/07/2009,101,112,06/07/2009,06/04/2009, ,FINISH,F
4393,06/07/2009,101,163,09/07/2009,06/04/2009, ,FINISH,F
4403,07/07/2009,41,125,30/07/2009,07/01/2008, ,FINISH,F
4411,07/07/2009,68,100,07/07/2009,22/06/2009, ,FINISH,F
8784,07/05/2010,100,160,10/05/2010,07/04/2010, ,FINISH,F
4405,07/07/2009,110,160,08/07/2009,07/06/2009, ,FINISH,F
4404,07/07/2009,48,116,27/07/2009,07/07/2008, ,FINISH,F
4406,07/07/2009,7,71,11/07/2009,25/06/2009, ,FINISH,F
4408,15/07/2009,106,89,15/07/2009,22/06/2009, ,FINISH,F
4407,14/07/2009,32,73,15/07/2009,22/06/2009, ,FINISH,F
4409,09/07/2009,39,76,18/07/2009,17/06/2009, ,FINISH,F
4410,22/07/2009,102,76,23/07/2009,17/06/2009, ,FINISH,F
4413,08/07/2009,91,160,14/07/2009,08/06/2009, ,FINISH,F
4416,08/07/2009,106,43,15/07/2009,08/04/2009, ,FINISH,F
